state,state_fips_code,year,trade_school_check,Level and degree/certificate-seeking status of student,Undergraduate or graduate level of student,Grand total,Grand total men,Grand total women,American Indian or Alaska Native total,American Indian or Alaska Native men,American Indian or Alaska Native women,Asian total,Asian men,Asian women,Black or African American total,Black or African American men,Black or African American women,Hispanic or Latino total,Hispanic or Latino men,Hispanic or Latino women,Native Hawaiian or Other Pacific Islander total,Native Hawaiian or Other Pacific Islander men,Native Hawaiian or Other Pacific Islander women,White total,White men,White women,Two or more races total,Two or more races men,Two or more races women,Race/ethnicity unknown total,Race/ethnicity unknown men,Race/ethnicity unknown women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women,Gender unknown,Another gender,Total of gender unknown and  another gender,Total gender reported as one of the mutually exclusive binary categories (Men/Women)
Alabama,AL,2020,False,Undergraduate total,Undergraduate,204276,92811,111465,985,456,529,3960,1911,2049,49261,17901,31360,7664,3528,4136,276,126,150,119587,56458,63129,5789,2386,3403,10700,6121,4579,6054,3924,2130,0,0,0,0
Alabama,AL,2020,True,All students total,All students total,116123,46230,69893,855,379,476,1466,634,832,31761,10672,21089,5560,2229,3331,100,45,55,70502,29656,40846,3171,1256,1915,1927,961,966,781,398,383,0,0,0,0
Alabama,AL,2021,False,Undergraduate total,Undergraduate,199413,89889,109524,968,433,535,4003,1905,2098,48553,17618,30935,7757,3527,4230,300,156,144,118030,55598,62432,5955,2465,3490,9248,5151,4097,4599,3036,1563,0,0,0,0
Alabama,AL,2021,True,All students total,All students total,106828,41048,65780,700,312,388,1295,532,763,28295,8778,19517,5355,2058,3297,71,28,43,64236,26454,37782,3604,1352,2252,2525,1184,1341,747,350,397,0,0,0,0
Alabama,AL,2022,False,Undergraduate total,Undergraduate,194197,86800,107397,925,410,515,4053,1902,2151,47389,17422,29967,7763,3440,4323,298,149,149,115581,53975,61606,5941,2419,3522,8056,4450,3606,4191,2633,1558,493,1,494.0,0
Alabama,AL,2022,True,All students total,All students total,112746,43659,69087,668,300,368,1313,558,755,31202,9755,21447,6139,2465,3674,95,43,52,66928,27881,39047,4071,1586,2485,1597,732,865,733,339,394,228,126,354.0,0
Alabama,AL,2023,False,Undergraduate total,Undergraduate,193466,86326,107140,901,398,503,4163,1941,2222,46381,17219,29162,8630,3732,4898,349,162,187,114694,53400,61294,6380,2660,3720,7943,4409,3534,4025,2405,1620,105,0,210.000000700000000030001100000130.11,183573
Alabama,AL,2023,True,All students total,All students total,119203,47051,72152,626,281,345,1456,615,841,32426,10535,21891,7521,3033,4488,117,60,57,70124,29720,40404,5101,2020,3081,1108,471,637,724,316,408,63,0,0604.000.1400200000008000300000000000000.00,110411
Alabama,AL,2024,False,Undergraduate total,Undergraduate,198029,88515,109514,876,413,463,4452,2046,2406,47883,17740,30143,9290,3984,5306,296,150,146,115773,54196,61577,6935,2908,4027,8486,4743,3743,4038,2335,1703,234,0,3990.10000200..000054913010290000020660,188390
Alabama,AL,2024,True,All students total,All students total,126535,49877,76658,636,282,354,1545,638,907,34508,11356,23152,9016,3622,5394,112,56,56,73772,31150,42622,5831,2315,3516,388,142,246,727,316,411,205,0,0160613000511036450000150181605017.000000000020000,125972
Alaska,AK,2020,False,Undergraduate total,Undergraduate,38033,13759,24274,3969,1178,2791,1373,495,878,1132,392,740,3210,1095,2115,803,281,522,18942,7103,11839,3581,1205,2376,4565,1801,2764,458,209,249,0,0,0,0
Alaska,AK,2020,True,All students total,All students total,1848,999,849,374,180,194,148,34,114,79,29,50,105,44,61,25,5,20,731,446,285,159,93,66,226,167,59,1,1,0,0,0,0,0
Alaska,AK,2021,False,Undergraduate total,Undergraduate,35755,12753,23002,3628,1041,2587,1405,484,921,1095,376,719,3083,1031,2052,720,238,482,17574,6556,11018,3211,1073,2138,4660,1779,2881,379,175,204,0,0,0,0
Alaska,AK,2021,True,All students total,All students total,1471,736,735,356,157,199,124,27,97,63,17,46,66,22,44,24,8,16,541,321,220,103,53,50,191,130,61,3,1,2,0,0,0,0
Alaska,AK,2022,False,Undergraduate total,Undergraduate,33819,12148,21671,3670,1041,2629,1432,490,942,1105,373,732,2705,872,1833,605,221,384,16521,6149,10372,2993,992,2001,4362,1828,2534,426,182,244,448,0,448.0,0
Alaska,AK,2022,True,All students total,All students total,1483,783,700,440,223,217,105,21,84,53,15,38,76,29,47,21,9,12,566,353,213,85,47,38,137,86,51,0,0,0,0,1,1.0,0
Alaska,AK,2023,False,Undergraduate total,Undergraduate,34245,12556,21689,3945,1179,2766,1495,508,987,1173,429,744,3075,995,2080,510,191,319,16307,6160,10147,2951,996,1955,4361,1916,2445,428,182,246,357,0,199011048000,33888
Alaska,AK,2023,True,All students total,All students total,1468,887,581,493,275,218,75,23,52,47,17,30,74,43,31,14,3,11,523,356,167,107,58,49,134,112,22,1,0,1,0,0,.00,488
Alaska,AK,2024,False,Undergraduate total,Undergraduate,35029,12866,22163,3739,1093,2646,1865,647,1218,1207,453,754,3448,1159,2289,339,105,234,16164,6112,10052,3102,1010,2092,4673,2097,2576,492,190,302,568,0,214029928270.,33951
Alaska,AK,2024,True,All students total,All students total,1513,926,587,378,200,178,74,20,54,44,17,27,80,46,34,21,9,12,592,422,170,102,56,46,222,156,66,0,0,0,0,0,000,1513
American Samoa,AS,2020,False,Undergraduate total,Undergraduate,1272,336,936,0,0,0,6,1,5,0,0,0,0,0,0,1138,305,833,4,1,3,2,0,2,0,0,0,122,29,93,0,0,0,0
American Samoa,AS,2021,False,Undergraduate total,Undergraduate,1724,517,1207,0,0,0,23,1,22,0,0,0,1,0,1,1521,471,1050,3,1,2,0,0,0,8,2,6,168,42,126,0,0,0,0
American Samoa,AS,2022,False,Undergraduate total,Undergraduate,2640,735,1905,0,0,0,29,8,21,0,0,0,1,0,1,2209,646,1563,3,1,2,0,0,0,7,4,3,391,76,315,0,0,0.0,0
American Samoa,AS,2023,False,Undergraduate total,Undergraduate,1417,415,1002,0,0,0,20,10,10,0,0,0,0,0,0,1216,370,846,1,0,1,0,0,0,6,2,4,174,33,141,0,0,0,1417
American Samoa,AS,2024,False,Undergraduate total,Undergraduate,1401,436,965,0,0,0,24,13,11,0,0,0,1,0,1,1231,379,852,1,1,0,0,0,0,5,2,3,139,41,98,0,0,0,1401
Arizona,AZ,2020,False,Undergraduate total,Undergraduate,635380,245943,389437,12527,4103,8424,22196,9427,12769,71020,21814,49206,141877,54277,87600,2561,926,1635,274345,111345,163000,24943,9501,15442,73556,26652,46904,12355,7898,4457,0,0,0,0
Arizona,AZ,2020,True,All students total,All students total,132847,58460,74387,4709,1789,2920,3945,1678,2267,7177,3331,3846,51691,20689,31002,538,276,262,52557,25054,27503,4716,2149,2567,6608,3047,3561,906,447,459,0,0,0,0
Arizona,AZ,2021,False,Undergraduate total,Undergraduate,618865,233320,385545,11657,3488,8169,22076,9229,12847,67655,20803,46852,138872,50710,88162,2510,866,1644,261153,103398,157755,25062,9260,15802,79904,29215,50689,9976,6351,3625,0,0,0,0
Arizona,AZ,2021,True,All students total,All students total,123356,51990,71366,5071,1577,3494,3563,1518,2045,7071,3246,3825,47367,17564,29803,482,225,257,47486,22177,25309,4635,2206,2429,6834,3083,3751,847,394,453,0,0,0,0
Arizona,AZ,2022,False,Undergraduate total,Undergraduate,616840,234406,382434,11341,3430,7911,22504,9712,12792,65524,20538,44986,140165,51746,88419,2436,877,1559,256610,102329,154281,25540,9636,15904,83153,29983,53170,9567,6155,3412,17087,1337,18424.0,0
Arizona,AZ,2022,True,All students total,All students total,131465,57341,74124,5144,1682,3462,3714,1662,2052,7981,3744,4237,51462,19951,31511,508,238,270,48241,23344,24897,5021,2308,2713,8694,4064,4630,700,348,352,974,146,1120.0,0
Arizona,AZ,2023,False,Undergraduate total,Undergraduate,634325,242555,391770,11871,3648,8223,23990,10614,13376,72200,22489,49711,149272,55296,93976,2571,917,1654,262900,104661,158239,27392,10312,17080,73606,27767,45839,10523,6851,3672,17497,1174,765162100082521030118282002238561738113282024046013000148050110004385667810000,615654
Arizona,AZ,2023,True,All students total,All students total,131907,59096,72811,5412,1808,3604,3796,1806,1990,8175,3938,4237,52515,21061,31454,482,246,236,47727,23943,23784,5374,2491,2883,7735,3471,4264,691,332,359,1228,161,04215.0094000004120041719015315619.0000.00.0011000010000171010000000.00,125889
Arizona,AZ,2024,False,Undergraduate total,Undergraduate,660186,252370,407816,12603,3895,8708,25577,11436,14141,80824,24920,55904,160079,59013,101066,2539,931,1608,269838,106930,162908,29268,10880,18388,68131,27073,41058,11327,7292,4035,17134,837,4464318609269122565311001172321680409110119026027838137008.1100070508469000.11,629727
Arizona,AZ,2024,True,All students total,All students total,138431,64396,74035,5674,1985,3689,3816,1855,1961,8308,4096,4212,56139,23596,32543,491,271,220,48646,25229,23417,5909,2790,3119,8617,4158,4459,831,416,415,1514,188,0...00103000.34.14430.1447016715110.0000000000150..0.000047400000030.00.,124639
Arkansas,AR,2020,False,Undergraduate total,Undergraduate,111355,48338,63017,785,331,454,2129,972,1157,18073,6978,11095,7855,3514,4341,145,63,82,71121,31034,40087,5553,2474,3079,2253,1106,1147,3441,1866,1575,0,0,0,0
Arkansas,AR,2020,True,All students total,All students total,68441,24836,43605,453,173,280,888,384,504,14125,4125,10000,6109,2378,3731,195,92,103,43154,16237,26917,2015,752,1263,1014,426,588,488,269,219,0,0,0,0
Arkansas,AR,2021,False,Undergraduate total,Undergraduate,105944,44907,61037,717,273,444,2144,956,1188,17044,6474,10570,7996,3558,4438,157,77,80,67416,28621,38795,5493,2331,3162,2026,1024,1002,2951,1593,1358,0,0,0,0
Arkansas,AR,2021,True,All students total,All students total,61724,21497,40227,400,122,278,835,368,467,12075,3322,8753,5556,2050,3506,119,42,77,38981,14105,24876,2025,721,1304,1395,602,793,338,165,173,0,0,0,0
Arkansas,AR,2022,False,Undergraduate total,Undergraduate,103763,43402,60361,734,284,450,2175,958,1217,16551,6254,10297,8230,3532,4698,145,65,80,65759,27617,38142,5499,2281,3218,1524,729,795,3146,1682,1464,88,0,88.0,0
Arkansas,AR,2022,True,All students total,All students total,60110,21353,38757,450,153,297,795,319,476,11634,3252,8382,5797,2146,3651,131,48,83,38188,14223,23965,1911,708,1203,947,381,566,257,123,134,252,0,252.0,0
Arkansas,AR,2023,False,Undergraduate total,Undergraduate,104013,43005,61008,785,301,484,2257,962,1295,16152,6027,10125,8653,3629,5024,169,73,96,65898,27400,38498,5294,2177,3117,1664,779,885,3141,1657,1484,98,0,23200003.15000000000.0110300.00,92566
Arkansas,AR,2023,True,All students total,All students total,61125,22390,38735,536,218,318,891,375,516,11894,3394,8500,6449,2437,4012,157,67,90,37939,14615,23324,1986,735,1251,1010,429,581,263,120,143,219,15,000000.010020000000005070.10067.2000000415700000000000,54815
Arkansas,AR,2024,False,Undergraduate total,Undergraduate,103673,42908,60765,786,308,478,2221,961,1260,15227,5716,9511,9086,3885,5201,153,70,83,66016,27447,38569,5325,2132,3193,1612,719,893,3247,1670,1577,215,0,1301000010160000301000.0190003500,102483
Arkansas,AR,2024,True,All students total,All students total,63503,23347,40156,680,271,409,913,385,528,12210,3467,8743,6880,2621,4259,189,83,106,39094,15107,23987,2083,776,1307,1049,459,590,405,178,227,164,10,00000000.0.000000001920053000662500000021130000000000,58742
California,CA,2020,False,Undergraduate total,Undergraduate,1594691,711055,883636,4832,1943,2889,237790,112732,125058,94773,37938,56835,586427,237970,348457,7050,3227,3823,389669,177810,211859,69917,30068,39849,117197,65070,52127,87036,44297,42739,0,0,0,0
California,CA,2020,True,All students total,All students total,1807289,807891,999398,7089,3096,3993,238326,108774,129552,115176,50442,64734,826391,351755,474636,8606,4172,4434,418331,197108,221223,76704,33984,42720,91654,45502,46152,25012,13058,11954,0,0,0,0
California,CA,2021,False,Undergraduate total,Undergraduate,1544890,671109,873781,4418,1696,2722,235248,109510,125738,84939,32821,52118,578531,225515,353016,6834,3016,3818,371375,165882,205493,71172,30135,41037,115849,63778,52071,76524,38756,37768,0,0,0,0
California,CA,2021,True,All students total,All students total,1706388,716571,989817,6419,2628,3791,234926,103001,131925,104414,42695,61719,772894,305512,467382,8324,3647,4677,406035,180389,225646,77790,32656,45134,77125,36648,40477,18461,9395,9066,0,0,0,0
California,CA,2022,False,Undergraduate total,Undergraduate,1498377,652364,846013,4181,1560,2621,234000,109599,124401,80611,31794,48817,570602,223647,346955,6261,2716,3545,351789,158708,193081,70447,30233,40214,106023,56552,49471,74463,37555,36908,64680,5707,70387.0,0
California,CA,2022,True,All students total,All students total,1619482,705738,913744,6180,2553,3627,219564,99101,120463,100182,42578,57604,736383,301655,434728,7874,3692,4182,385934,179824,206110,75426,32861,42565,73294,35981,37313,14645,7493,7152,21426,4359,25785.0,0
California,CA,2023,False,Undergraduate total,Undergraduate,1482146,650554,831592,4189,1652,2537,234196,110998,123198,83536,34605,48931,589030,235482,353548,5781,2586,3195,340553,154388,186165,72497,31707,40790,92660,47578,45082,59704,31558,28146,58821,9717,002830236950017000014890170411792381290113051759296440451478336128503865381851172042533652365040789100118.0.5000280.861300826007250032089200.01371000.0.38004400.381456041111029310.800..0700000041444016103099..37271248033510105800.0432.3596478011533600329.001306615..01382155400000794.0520663500725121.11.12004290000000000004020380.05900002750.11000.00000127500...0000012100.0,1361998
California,CA,2023,True,All students total,All students total,1651269,738327,912942,6510,2758,3752,217018,100552,116466,105369,45355,60014,770735,326427,444308,7608,3699,3909,379452,181500,197952,78295,34351,43944,71417,36067,35350,14865,7618,7247,26049,7308,375300..011120086002454330.282221000000055913454176438201293003200101144183503..55700515516991999700016052170431331.0142.213..3740212252081930827188410133.5910188.0008314892144469232.03978513501963300003045271720.444.81002430036493667334327445521413804648002687320.07000414000336.74540.62334462000021800000.0..001490000000002700202000000010010.025039100000300003790000000000.000000.95000000170000..00003500100000000000128177.00000..00000100.001231.00000000000100000.0550000000.0006.14000.2560000000.0001.0013.061000000.0010000001890.01100000,1508458
California,CA,2024,False,Undergraduate total,Undergraduate,1538526,683149,855377,4419,1827,2592,239833,114116,125717,86375,36130,50245,614940,248713,366227,5569,2516,3053,347815,159172,188643,76513,33882,42631,107653,57643,50010,55409,29150,26259,58574,13202,00372.4112180090.001475.1476106719752615129915282783360514373163239236513721826100655534873191548997700120.074001079556009482.00.6338471083098900.013122000.3.480054700450145306540035520..101.0023000011421548125832894..3281129.531950113300.0529..55017.7195300434782028.07440002017143300000776000304359006550.1001624477000000.0000031209.005800028..000.000.2191400..240..001009.1,1407254
California,CA,2024,True,All students total,All students total,1793352,814248,979104,6981,3095,3886,229544,107429,122115,114417,49455,64962,840106,360397,479709,7893,3845,4048,414379,201776,212603,83156,37654,45502,81205,42628,38577,15671,7969,7702,36980,10214,524318...14450177002974810.4613720100000643.91210334370145700850.108291187654.18660301815498953992150001861265.56110923670184.248049702822550100029106029851116648669401720000111186190274615282.047610664592173000003341663275.39566787248.0295504971153920444383564.2575185128763129450.0804017612..442.15571607943483.0.0545001160.0..0076000.020704102364034.0000.004000400...1.00.00005700000012.400.0.3001.101000000.0.00.000006600000100000000195214.340000.100333.000012260000200100.0000500.0490000000.0050..0000360003.0000000.20.080006300.000000.2010.0140000000,1686103
Colorado,CO,2020,False,Undergraduate total,Undergraduate,376445,168021,208424,3509,1421,2088,12877,5690,7187,23471,9248,14223,68559,28000,40559,1033,459,574,209308,97372,111936,16679,7327,9352,32552,13792,18760,8457,4712,3745,0,0,0,0
Colorado,CO,2020,True,All students total,All students total,44219,20038,24181,492,251,241,1376,584,792,6235,2381,3854,11742,5164,6578,180,80,100,19812,9699,10113,2121,760,1361,1305,644,661,956,475,481,0,0,0,0
Colorado,CO,2021,False,Undergraduate total,Undergraduate,359712,156015,203697,3591,1473,2118,12733,5572,7161,23098,8889,14209,65973,25868,40105,947,413,534,199719,90478,109241,16673,7189,9484,30427,12492,17935,6551,3641,2910,0,0,0,0
Colorado,CO,2021,True,All students total,All students total,48601,20594,28007,574,281,293,1203,525,678,8351,2821,5530,12367,5124,7243,192,80,112,21340,9928,11412,2282,826,1456,1428,626,802,864,383,481,0,0,0,0
Colorado,CO,2022,False,Undergraduate total,Undergraduate,355694,156049,199645,3614,1401,2213,13179,5861,7318,23308,9095,14213,66483,26521,39962,892,394,498,194715,89265,105450,16518,7266,9252,30073,12293,17780,6912,3953,2959,21771,504,22275.0,0
Colorado,CO,2022,True,All students total,All students total,50854,20922,29932,587,297,290,1387,669,718,8288,2699,5589,13112,5371,7741,240,117,123,20057,9082,10975,2409,915,1494,3781,1336,2445,993,436,557,116,17,133.0,0
Colorado,CO,2023,False,Undergraduate total,Undergraduate,361486,158391,203095,3700,1419,2281,13447,5997,7450,23799,9277,14522,69530,27682,41848,883,399,484,195475,89992,105483,17129,7650,9479,31029,12510,18519,6494,3465,3029,21945,452,.25326780.18065000.1419856010..34327.620500168177.5500480..0850,284088
Colorado,CO,2023,True,All students total,All students total,49664,20760,28904,721,373,348,1299,615,684,9366,3007,6359,13246,5774,7472,190,83,107,19824,9032,10792,2403,812,1591,1555,586,969,1060,478,582,144,0,003900000.0000000010.9800000723001000000020,48600
Colorado,CO,2024,False,Undergraduate total,Undergraduate,374915,165532,209383,3687,1451,2236,14111,6443,7668,25493,9918,15575,73713,29202,44511,1023,458,565,199705,92814,106891,18427,8328,10099,32291,13487,18804,6465,3431,3034,23290,799,1145073424821064.4049332129901811033636.108060030172..00508100850,342054
Colorado,CO,2024,True,All students total,All students total,51055,21941,29114,740,389,351,1388,643,745,9456,3186,6270,13941,6296,7645,238,106,132,18905,8881,10024,2415,789,1626,2622,1037,1585,1350,614,736,125,0,001700000000000000.0.2820000004800090000..0,50391
Connecticut,CT,2020,False,Undergraduate total,Undergraduate,138897,56908,81989,492,166,326,7511,3351,4160,17778,6228,11550,17857,6766,11091,152,57,95,73838,31133,42705,7079,2631,4448,8060,3276,4784,6130,3300,2830,0,0,0,0
Connecticut,CT,2020,True,All students total,All students total,78628,33519,45109,196,81,115,3096,1418,1678,15294,5943,9351,20082,8094,11988,115,50,65,33983,15458,18525,3005,1312,1693,2346,986,1360,511,177,334,0,0,0,0
Connecticut,CT,2021,False,Undergraduate total,Undergraduate,140687,55878,84809,514,167,347,7571,3363,4208,19988,6742,13246,20687,7546,13141,209,65,144,73428,29976,43452,6753,2573,4180,6362,2565,3797,5175,2881,2294,0,0,0,0
Connecticut,CT,2021,True,All students total,All students total,70754,28262,42492,246,105,141,2752,1158,1594,13904,4935,8969,17939,6639,11300,120,40,80,30542,13240,17302,2345,893,1452,2307,1039,1268,599,213,386,0,0,0,0
Connecticut,CT,2022,False,Undergraduate total,Undergraduate,138895,55695,83200,536,171,365,7895,3566,4329,20296,7071,13225,21909,8059,13850,188,63,125,71342,29371,41971,6208,2481,3727,5341,2098,3243,5180,2815,2365,168,75,243.0,0
Connecticut,CT,2022,True,All students total,All students total,65978,26558,39420,196,75,121,2635,1110,1525,12969,4741,8228,17122,6424,10698,112,32,80,27299,11729,15570,2177,820,1357,2520,1289,1231,948,338,610,9,137,146.0,0
Connecticut,CT,2023,False,Undergraduate total,Undergraduate,139916,55725,84191,530,160,370,8114,3747,4367,21572,7399,14173,22696,8314,14382,198,65,133,71075,28986,42089,6151,2496,3655,4393,1792,2601,5187,2766,2421,110,167,.0000029.0100036014.0.0430.01440000,122993
Connecticut,CT,2023,True,All students total,All students total,64975,27879,37096,200,75,125,2571,1154,1417,11942,4816,7126,17693,7003,10690,122,49,73,26071,11757,14314,2036,903,1133,2893,1604,1289,1447,518,929,34,96,000013000000000000000000.00,64749
Connecticut,CT,2024,False,Undergraduate total,Undergraduate,159812,63484,96328,590,188,402,9787,4525,5262,24217,8100,16117,27644,10287,17357,205,78,127,79846,32470,47376,7170,2972,4198,5200,2123,3077,5153,2741,2412,118,166,.00001134.060.1122.0.1640.012600..,137694
Connecticut,CT,2024,True,All students total,All students total,63440,27197,36243,215,112,103,2596,1189,1407,11770,4707,7063,18536,7354,11182,163,104,59,24398,11101,13297,2350,966,1384,2841,1495,1346,571,169,402,12,0,0000120000000000000..00,63230
Delaware,DE,2020,False,Undergraduate total,Undergraduate,61324,23559,37765,357,122,235,2381,1067,1314,13259,4568,8691,6489,2370,4119,145,50,95,31782,12334,19448,2249,825,1424,2400,1027,1373,2262,1196,1066,0,0,0,0
Delaware,DE,2020,True,All students total,All students total,1845,559,1286,12,7,5,16,7,9,602,139,463,194,38,156,5,3,2,873,339,534,104,18,86,38,8,30,1,0,1,0,0,0,0
Delaware,DE,2021,False,Undergraduate total,Undergraduate,60960,22606,38354,186,61,125,2360,1002,1358,13152,4246,8906,6925,2386,4539,79,32,47,31449,11871,19578,2600,913,1687,1922,859,1063,2287,1236,1051,0,0,0,0
Delaware,DE,2021,True,All students total,All students total,2416,718,1698,9,3,6,32,8,24,1002,328,674,250,65,185,1,1,0,966,276,690,121,28,93,33,9,24,2,0,2,0,0,0,0
Delaware,DE,2022,False,Undergraduate total,Undergraduate,54888,20444,34444,160,57,103,2197,920,1277,12108,3861,8247,6672,2304,4368,79,39,40,27909,10730,17179,2380,843,1537,1547,667,880,1836,1023,813,280,0,280.0,0
Delaware,DE,2022,True,All students total,All students total,2246,700,1546,2,0,2,27,4,23,966,267,699,278,68,210,8,5,3,854,333,521,98,19,79,12,3,9,1,1,0,0,0,0.0,0
Delaware,DE,2023,False,Undergraduate total,Undergraduate,55442,20992,34450,138,44,94,2220,959,1261,12583,4179,8404,7042,2512,4530,53,14,39,27178,10520,16658,2464,917,1547,1796,820,976,1968,1027,941,276,0,1352419.74.,54125
Delaware,DE,2023,True,All students total,All students total,2611,864,1747,8,2,6,36,17,19,1196,440,756,326,87,239,5,2,3,899,280,619,129,33,96,12,3,9,0,0,0,13,0,000.000000,2480
Delaware,DE,2024,False,Undergraduate total,Undergraduate,57252,21585,35667,156,54,102,2294,986,1308,13311,4515,8796,7737,2726,5011,62,21,41,27230,10483,16747,2817,1049,1768,1633,724,909,2012,1027,985,690,0,54922849116,56562
Delaware,DE,2024,True,All students total,All students total,2512,1004,1508,5,1,4,33,10,23,1055,407,648,344,145,199,13,10,3,929,389,540,127,39,88,5,2,3,1,1,0,0,0,000000000,2512
District of Columbia,DC,2020,False,Undergraduate total,Undergraduate,62937,22970,39967,291,76,215,3379,1230,2149,16716,4620,12096,7128,2510,4618,119,39,80,23577,9592,13985,2427,855,1572,3700,1351,2349,5600,2697,2903,0,0,0,0
District of Columbia,DC,2020,True,All students total,All students total,1636,398,1238,0,0,0,9,3,6,1398,334,1064,124,38,86,1,0,1,66,14,52,17,4,13,21,5,16,0,0,0,0,0,0,0
District of Columbia,DC,2021,False,Undergraduate total,Undergraduate,59857,21212,38645,310,80,230,3544,1254,2290,16248,4379,11869,6960,2375,4585,122,39,83,22199,8832,13367,2517,817,1700,3312,1263,2049,4645,2173,2472,0,0,0,0
District of Columbia,DC,2021,True,All students total,All students total,1706,342,1364,1,1,0,16,6,10,1464,281,1183,110,23,87,2,1,1,95,25,70,7,3,4,8,2,6,3,0,3,0,0,0,0
District of Columbia,DC,2022,False,Undergraduate total,Undergraduate,62252,21935,40317,340,90,250,3888,1351,2537,16170,4468,11702,7326,2532,4794,114,39,75,22875,8888,13987,2715,864,1851,4492,1678,2814,4332,2025,2307,1386,0,1386.0,0
District of Columbia,DC,2022,True,All students total,All students total,1996,422,1574,3,1,2,15,7,8,1711,340,1371,120,30,90,6,2,4,97,38,59,17,3,14,27,1,26,0,0,0,0,0,0.0,0
District of Columbia,DC,2023,False,Undergraduate total,Undergraduate,65579,23168,42411,310,86,224,4222,1515,2707,17148,4677,12471,7903,2690,5213,119,35,84,23472,9001,14471,2908,915,1993,5188,2213,2975,4309,2036,2273,1223,0,0141190224550.0...,50182
District of Columbia,DC,2023,True,All students total,All students total,1138,229,909,1,1,0,14,5,9,964,184,780,81,16,65,0,0,0,54,18,36,9,5,4,15,0,15,0,0,0,4,0,00400,1134
District of Columbia,DC,2024,False,Undergraduate total,Undergraduate,67581,23552,44029,274,74,200,4379,1528,2851,17938,4861,13077,8493,2884,5609,121,37,84,24216,9272,14944,3196,1018,2178,4948,2029,2919,4016,1849,2167,1034,0,018.14.22401731.6230,48977
District of Columbia,DC,2024,True,All students total,All students total,1243,230,1013,2,0,2,4,1,3,1114,201,913,66,10,56,0,0,0,32,12,20,10,3,7,14,2,12,1,1,0,0,0,00000,1243
Florida,FL,2020,False,Undergraduate total,Undergraduate,1203247,503328,699919,3269,1401,1868,40567,18267,22300,200808,73516,127292,349914,143707,206207,2350,1052,1298,476330,208259,268071,41388,17143,24245,48427,19742,28685,40194,20241,19953,0,0,0,0
Florida,FL,2020,True,All students total,All students total,129719,52526,77193,602,252,350,1576,836,740,37025,11799,25226,34302,15542,18760,418,214,204,36636,18304,18332,2950,1216,1734,14416,3162,11254,1794,1201,593,0,0,0,0
Florida,FL,2021,False,Undergraduate total,Undergraduate,1163716,476239,687477,3020,1234,1786,40439,17962,22477,190651,67362,123289,347045,139601,207444,2207,941,1266,457238,195712,261526,41031,16633,24398,44797,18188,26609,37288,18606,18682,0,0,0,0
Florida,FL,2021,True,All students total,All students total,141095,53290,87805,741,241,500,1681,766,915,45018,11794,33224,36356,16412,19944,581,168,413,40910,17905,23005,2712,1357,1355,11435,3586,7849,1661,1061,600,0,0,0,0
Florida,FL,2022,False,Undergraduate total,Undergraduate,1128768,466112,662656,2832,1215,1617,40671,18218,22453,185804,66952,118852,341909,138531,203378,2038,856,1182,431553,186511,245042,41037,16824,24213,44734,18312,26422,38190,18693,19497,12074,12,12086.0,0
Florida,FL,2022,True,All students total,All students total,140022,52525,87497,776,266,510,1825,858,967,44951,11329,33622,38175,17133,21042,586,173,413,40962,18007,22955,2768,1379,1389,8682,2709,5973,1297,671,626,294,2,296.0,0
Florida,FL,2023,False,Undergraduate total,Undergraduate,1113500,464130,649370,2670,1170,1500,41278,18638,22640,180812,65882,114930,344121,140753,203368,1812,754,1058,416285,181710,234575,41790,17343,24447,44225,18024,26201,40507,19856,20651,2463,21,0100000000.00600311680120.00132400.0060000007865700000.0011000000001800000028403500000000.00000000440000.44150240000160.130000200007410.00000000000000000,1011653
Florida,FL,2023,True,All students total,All students total,145315,54834,90481,746,202,544,1766,838,928,45617,11416,34201,43027,19624,23403,522,136,386,42493,18377,24116,2860,1425,1435,6805,2114,4691,1479,702,777,267,0,00000000000000000000000000000000000000000000000000012000000000.000000000000002100000000000000.00.0000000000000000000000000000000000000202500000000000000000.00000000000000000000000000000000000000000000,143567
Florida,FL,2024,False,Undergraduate total,Undergraduate,1143018,479805,663213,2565,1139,1426,43391,19865,23526,183496,66952,116544,362319,149060,213259,1762,772,990,413989,182060,231929,43758,18256,25502,46323,20217,26106,45415,21484,23931,2202,67,08000010.002000821603002200201400006.00001200000.00000000000.000000323747151001000000.0000230.000.46403005006019000050000.1..0000000000.0000000355,988477
Florida,FL,2024,True,All students total,All students total,151401,56880,94521,754,186,568,1848,877,971,47304,11426,35878,50310,23375,26935,547,151,396,43426,17708,25718,3109,1637,1472,2296,513,1783,1807,1007,800,437,10,0000.6012.00000000000000000000000000000000000.0000.00000000.0000000000000241.001100000000000000000000112000000000000.000000200002704001200000000000000000.00000000000000000000000000000.0000000,144037
Georgia,GA,2020,False,Undergraduate total,Undergraduate,406682,164134,242548,1454,549,905,24210,11590,12620,120756,41052,79704,36202,14449,21753,574,213,361,186317,80041,106276,13965,5568,8397,11170,4804,6366,12034,5868,6166,0,0,0,0
Georgia,GA,2020,True,All students total,All students total,194294,71377,122917,591,234,357,6398,2790,3608,80024,25897,54127,18642,7220,11422,392,100,292,77669,31006,46663,5441,2051,3390,2814,1048,1766,2323,1031,1292,0,0,0,0
